1,በቤንዚን የሚሠራ ሞተር ነዳጅ ከነዳጅ ጋን (ስልባትዮ) ወደ ካርቡሬተር እንዲተላለፍ የሚያደርገዉ ምንድነው?,ሀ. አየር ማጣሪያ,ለ. ካርቡሬተር,ሐ. የነዳጅ ፖምኘ,መ. ስልባትዮ,,ሐ
471,ባመዘውአነ /blowaf/ የሚለዉ ቃል ሲተነተን,ሀ. ባትሪ መብራት ዘይት ውሃ አየርና ነዳጅ,ለ. ባትሪ ዘይት መብራት አየር ውሃና ነዳጅ,ሐ. ባትሪ ነዳጅ ውሃ መብራት አየርና ዘይት,መ. ውሃ ነዳጅ ባትሪ አየር ዘይትና መብራት,,ሀ
472,ባትሪ ውስጥ የሚጨመረው ፈሳሽ የምንና የምን ውህድ ነው?,ሀ. የካርቦንና ውሃ,ለ. የሊድና ውሃ,ሐ. የሰልፈሪክ አሲድና ውሃ,መ. መልሱ አልተሰጠም,,ሐ
473,ተሸከርካሪ ላይ ባትሪ ሲገጥም ፖዘቲቩና ጌጋቲቩን ተቀያይሮ ቢታሰር ምን ይከሰታል?,ሀ. የኤሌትሪክ ሀይል መቀነስ,ለ. የኤሌትሪክ ሀይል መቋረጥ,ሐ. የተሽከርካሪው ኤሌትሪክ ክፍሎች መቃጠል/መበላሸት/,መ. ሁሉም መልስ ይሆናል,,መ
474,አብዛኛውን ጊዜ ተሸከርካሪ ላይ የሚገኝ የግንባር መብራት በስንት ዓይነት ይገኛል,ሀ. በአንድ,ለ. በሁለት,ሐ. በሦስት,መ. በአራት,,ለ
475,የሠሌዳ መብራት አገልግሎት ለ____________ ይረዳል*,ሀ. ተሸከርካሪው በምሽት አደጋ አድርሶ ቢያመልጥ ቁጥሩን ማየትና እንዲያዝ ለማድረግ,ለ. ከኃላ የሚገኘው የተሸከርካሪው ክፍል በግልፅ እንዲታይ,ሐ. ከኃላ ያለ አሽከርካሪ ከፊት በቂ እርቀቱን የጠበቀ ተሸከርካሪ መኖሩን ለመጠቆም,መ. ሁሉም መልስ ይሆናሉ,,ሀ
476,የኃላ ማርሽ መብራት አገልግለት ከሆኑት ውስጥ የማይመደበው,ሀ. ተሸከርካሪው ወደ ኃላ መዝ መፈለጉን ከኃላ ላሉት መንገድ ተጠቃሚዎች መልክት ለማስተላለፍ,ለ. በምሽት ጊዜ ከመኪናው ኃላ ያለው ክፍል ተሸከርካረው ወደ ኃላ በሚሄድበት ጊዜ በግልፅ እንዲታየው ያግዛል,ሐ. ተሸከርካሪው የቆመ መሆኑን ሌሎች እንዲረዱት ያደርጋል,መ. መልሱ አልተሰጠም,,መ
477,የፍሬን መብራት አገልግሎት ምንድን ነው?,ሀ. ከኋላ ያሉ አሽከርካዎች የፊተኛው መኪና ፍጥነት የቀነሰ መሆኑን እንዲገነዘቡና እንዲጠነቀቁ,ለ. ከኋላ የሚከተሉ አሽከርካሪዎች ከፊት ያለው መኪና ለመቆም መፈለጉን ተገንዝበው ጥንቃቄ እንዲያደርጉ,ሐ. አሽከርካሪው የሚያሽከርክረው መኪና እየቆመ መሆኑን እንዲረዳ ያደርጋል,መ. ከ “ሐ” በስተቀር ሁሉም መልስ ይሆናሉ,,መ
478,የቀኝ ፍሬቻ ከሚሠጣቸው አገልግሎቶች ውስጥ የማይካተተው,ሀ. ተሽከርካሪው ለመቆም መፈለጉን,ለ. ተሽከርካሪው ለመነሳት መፈለጉን,ሐ. ተሽከርካሪው ከግራ አቅጣጫ ወደ ቀኝ ለመቀየር መፈለጉን,መ. መልሱ አልተሠጠም,,ለ
479,የግራ ፍሬቻ አገልግሎት ነው።,ሀ. ተሽከርካሪው ከቆመበት ለመነሳት መፈለጉን,ለ. ተሽከርካሪው ለመቆም መፈለጉን,ሐ. ተሽከርካሪው ወደ ቀኝ ለመዞር መፈለጉን,መ. ሁሉም መልስ ይሆናሉ,,ሀ
480,የሀዛርድ ፍሬቻ እንዲበራ የሚደረገው መቼ ነው,ሀ. ታርጋ ሳይለጥፉ ከወደብ ወደ ከተማ/ጉሙሩክ ተሽከርካሪዎች በሚጓዙ ጊዜ,ለ. በመንገድ ላይ ተሽከርካሪው በብልሽት በቆመ ጊዜ,ሐ. የእሳት አደጋና አንቡላንስ ተሽከርካሪዎች ለስራ በሚሰማሩበት ጊዜ,መ. ሁሉም መልስ ይሆናሉ,,መ
481,በአብዛኛው የቤት ተሽከርካሪዎች የኋላ መስታወት ላይ የሚገኙ ቀጫጭን የኤሌክትሪክ መስመሮች ጥቅም ምንድን ነው?,ሀ. መስታወቱ ላይ የሚያርፈውን ዝናብ ለመጥረግ,ለ. መስታወቱ ላይ የሚያርፈውን ጭጋግ/በረዶ ለማቅለጥ,ሐ. ምንም ጥቅም አይሰጥም,መ. “ሀ” እና “ለ” መልስ ይሆናሉ,,ለ
482,ከባትሪ የተቀባለውን የኤሌክትሪክ ኃይል ወደ ሜካኒካል በመቀየር የመኪናው ሞተር እንዲነሳ የሚያደርግ ክፍል ይባላል።,ሀ. ቁልፍ,ለ. ጀነሬተር,ሐ. ሞተሪኖ/ስታርተር ሞተር,መ. ቦቢና,,ሐ
483,ከባትሪ መሙያ ክፍል ጄነሬተር በትክክል መስራቱን ማረጋገጥ የሚችለው የቺንግውን ጤንነት በማየት ነው።,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
484,ከሚከተሉት ውስጥ የሞተር ዘይት ተግባር ያልሆነው የቱ ነው?,ሀ. ጥሩ እመቃ እንዲኖር ያግዛል,ለ. ዝገትን ይከላከላል,ሐ. ሰበቃን ይቀንሳል,መ. መልሱ አልተሠጠም,,መ
485,የሞተር ዘይት በሞተሩ ውስጥ የሚፈጠረውን ድምፅ ለመቀነስ ይረዳል።,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
486,ከሚከተሉት ውስጥ የሞተር ዘይት በሚፈትሽበት ጊዜ ማረጋገጥ የማይቻለው የትኛው ነው,ሀ. የዘይቱ መቅጠን,ለ. የዘይቱ ሙቀት,ሐ. የዘይቱ ውፍረት,መ. የዘይቱ መቆሸሽ,,ለ
487,ዳሽ ቦርድ ላይ የሚገኘው የዘይት አመልካች መሣሪያ የሚለካው የዘይቱን _____ነው።,ሀ. ግፊት,ለ. ውፍረት,ሐ. መጠን ,መ.ሁሉም መልስ ናቸው,,ሀ
544,የተሽከርካሪ ሞተር በሚጠቀመው የነዳጅ አይነት በስንት ይከፈላል?,ሀ. በ1,ለ. በ2,ሐ. በ3,መ. በ4,,መ
545,የሞተር ማቀዝቀዣ ዘዴ የዘይትና የአየር ተብሉ በሁለት ይከፈላል፡፡,ሀ. እውነት,ለ.ሀሰት,,,,ለ
546,በሞተር ውስጥ በሞተር ዘይት አማካኝነት የሚወገደው የሙቀት መጠን በፐርሰንት ምን ያህል ነው?,ሀ. 10,ለ. 5,ሐ. 15,መ. 25,,ለ
547,ከሚከተሉት አንዱ የነዳጅ አስተላላፊ ክፍል አይደለም,ሀ. ካም ሻፍት,ለ. የነዳጅ ማጣሪያ,ሐ. ቾክ ቫልቨ,መ. ሰልባትዮ,,ለ
548,ከሚከተሉት ውስጥ የእሳት አቀጣጣይ ክፍል የሆነው የቱ ነው?,ሀ. ቴርሞስታት,ለ. የራዲያተር ክዳን,ሐ. ካንዴላ,መ. ሁሉም መልስ ነው,,ሀ
549,የፍላይዊል ተግባር የሆነው የቱ ነው?,ሀ. ከሞተሪኖ ጋር በመቀናጀት ሞተር እንዲነሳ ማድረግ,ለ. የፊት ገፅ ለፍሪሲዮን አገልግሎት ይውላል,"ሐ. ""ሀ"" አና ""ለ"" መልስ ይሆናሉ",መ. መልሱ አልተሰጠም,,ሐ
550,በራዲያተር ክዳን ላይ የሚገኘው የኘሬዠር ቫልቨ አገልግሎት የሆነው?,ሀ. ሞተሩ ውስጥ ውሀ ሲሞቅ በግፊት የሚወጣው ውሀ ወደ ኤክስፖንሽን ታንክ እንዲገባ ማድረግ ነዉ,ለ. ሞተሩ ሲቀዘቅዝ ተጨማሪ ውሀ ከኤክስቴንሽን ታንክ በመሳብ ወደ ራዲየተር እንዲገባ ማድረግ ነው,ሐ. ሀ እና ለ መልስ ናቸው,መ. መልሱ አልተሰጠም,,ሐ
551,ከሚከተሉት ውስጥ የፊውዝ አገልግሎት የሆነው የቱ ነው?,ሀ. በኤሌክትሪክ መስመሮች መካከል የሚያልፈውን የኤሌክትሪክ መጠንክፍሎች መቆጣጠር,ለ. በኤሌክትሪክ የሚሰሩ የተሽከርካሪ ክፍሎች በኤሌክትሪክ ሀይል መጨመር ም,ሐ. በኤሌክትሪክ መስመሮች መካከል እንደ ማብሪያና ማጥፊያ ሆኖ  ማገልገል,መ. ሁሉም መልስ ይሆናሉ,,ሀ
552,የክላች ወይም የፍሪሲዮን ተግባር ያልሆነው የቱ ነው?,ሀ. ኃይልን ከሞተር ወደ ካምብዮ ማስተላለፍ,ለ. ኃይልን ከሞተር ወደ ካምብዮ እንዳይተላለፍ ማቋረጥ,ሐ. የተሽከርካሪውን ፍጥነት መቆጣጠር,መ. መልሱ አልተሰጠም,,ለ
553,በተሽከርካሪ ሞተር አወቃቀር መሠረት ሲሊንደር ሄድ የሞተር የትኛው ክፍል ነው?,ሀ. የሞተር የላይኛው ሐ. የሞተሩ ታችኛው,ለ. የሞተር መካከለኛ,ሐ. የሞተሩ ታችኛው,መ. መልሱ አልተሰጠም,,ሐ
554,ሲሊንደር ብሎክ ተብሎ የሚጠራው የሞተር የትኛው ክፍል ነው?,ሀ. በሞተር የላይኛው,ለ. በሞተሩ መካከለኛ,ሐ. ከሞተሩ የታችኛው,መ. መልሱ አልተሰጠም,,ሀ
555,የሺሚያስ ተግባር የሆነው የቱ ነው?,ሀ. ዲፈረንሻልና ጐማን ማገናኘት,ለ. ኃይልን ከዲፈረንሻል ተቀብሎ ለጐማ ማስተላለፍ,"ሐ. ""ሀ"" እና ""ለ"" መልስ ናቸው",መ. መልሱ የለም,,ለ
556,የዲፈረንሻል ተግባር የሆነው የቱ ነው,ሀ. ከትራንስሚዩን የመጣለትን ዘር በ90° ዲግሪ ቀይሮ ለጐማ ማስተላለፍ,ለ. መኪናው ኩርባ ሲዞር ለውስጥና ለውጪው ጐማ ኃይል በማመጣጠን ተሽከርካሪው ሚዛኑን ጠብቆ እንዲዞር ማድረግ,ሐ. መኪናው በቀጥታ መንገድ ሲጓዝ ለሁለቱም ጐማዎች ኃይልን እኩል መከፋፈል,መ. ሁሉም መልስ ይሆናሉ,,ሐ
557,ከተሽከርካሪ ኤሌክትሪክ ክፍሎች የማይመደበው የቱ ነው?,ሀ. የሞተር ማስነሻ ክፍል,ለ. የዳሽቦርድ ክፍል,ሐ. የባትሪ መሙያ ክፍል,መ. መልሱ አልተሰጠም,,መ
558,የዲስተርብውተር ተግባር ያልሆነው የቱ ነው?,ሀ. ፑንቲናን በውስጡ በመያዝ ወደ ቦቢና የሚሄደውን መስመር መክፈትና ማቋረጥ,ለ. ከቦቢና የመጣውን ኃይል ለእያንዳንዱ ሲሊንደር ማከፍፈል,ሐ. የተሽከርካሪውን ፍጥነት መቆጣጠር,መ. መልሱ አልተሰጠም,,መ
559,የተሽከርካሪን የውስጥ መብራት በምሽት አብርቶ መጓዝ ምንም ችግር አያስከትልም,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
560,የተሽከርካሪው አካል ተሽከርካሪ ከተዋቀረበት ክፍል ውስጥ አይመደብም,ሀ. እውነት,ለ. ሀሰት,,,,ለ
561,በተሽከርካሪ ባትሪ ውስጥ የምናገኘው ፈሳሽ የምን እና የምን ድብልቅ ነው?,ሀ. የካልሲየምና የውሃ,ለ. የውሃና የማግኒዚየም,ሐ. የፖታሲየምና የውሃ ድብልቅ,መ. የሰልፈሪክ አሲድና የውሃ ድብልቅ,,ለ
562,የፓርኪንግ መብራት በምሽት መኪናችንን ከመንገድ ጠርዝ ላይ ስናቆም ሌሎች ተሽከርካሪዎች መኪና መቆሙን አውቀው እንዲጠነቀቁ ይረዳል,ሀ. እውነት,ለ. ሀሰት,,,,መ
563,የግራ ፍሬቻ አገልግሎት ከሆነው ውስጥ የማይካተተው የቱ ነዉ?,ሀ. ካቆምንበት ለመነሳት,ለ. ከግራ ወደ ቀኝ እረድፍ ለመቀየር,ሐ. ከቀኝ ወደ ግራ እረድፍ ለመቀየር,መ. ወደ ግራ ለመታጠፍ,,ሀ
564,የቀኝ ፍሬቻ አገልግሎት የሆነው የቱ ነው?,ሀ. ወደ ቀኝ ለመታጠፍ,ለ. ከግራ ወደ ቀኝ እረድፍ ለመቀየር,ሐ. ለማስቀደም,መ. ሁሉም መልስ ይሆናል,,ለ
565,የሠሌዳ መብራት ከተሽከርካሪው የፊተኛው ታርጋ ላይ ይገኛል,ሀ. እውነት,ለ. ሀሰት,,,,መ
566,ጄነሬተር የሚያመነጨውን የኤሌክትሪክ ኃይል ከመጠን እንዳይበዛ የሚቆጣጠር መሣሪያ ምን ይባላል?,ሀ. ሬጉሌተር,ለ. ፊውዝ,ሐ. የባትሪ ጌጅ,መ. ሁሉም መልስ ናቸው,,ለ
567,ባትሪ ከመጠን በላይ ቻርጅ ከሆነ ቶሎ ቶሎ የባትሪ ውሃ ይጨርሳል,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
568,የኤሌክትሪክ ሀይል መቆጣጠሪያ ፊውዝ ሲቀየር ቁጥሩ ቢቀያየርም ምንም ችግር የለውም,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
569,የዝናብ መጥረጊያ አገልግሎት የሆነው የቱ ነው?,ሀ. የዝናብ ውሃን ከመስታወቱ ላይ ይጠርጋል,ለ. ከሌላ ተሽከርካሪ መስታወቱ ላይ የሚረጭን ውሃ ያፀዳል,ሐ. አቧራና ሌሎች ቆሻሻዎችን ከመስታወቱ ላይ ያፀዳል,መ. ሁሉም መልስ ይሆናሉ,,ለ
570,ሞተር ዘይት በፒስተን ቀለበትና በሲሊንደሩ መካከል በመግባት ጥሩ እመቃ እንዲፈጠር ያደርጋል,ሀ. እውነት,ለ. ሀሰት,,,,መ
571,በማንኛውም ወቅት ቴርሞስታት ከተሽከርካሪ ማቀዝቀዣ ክፍል ቢወጣ በተሽከርካሪው ሞተር ላይ የሚያስከትለው ጉዳት የለም,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
572,የተሽከርካሪ ማቀዝቀዣ ክፍል ሲፈተሽ መታየት ያለበት,ሀ. ቬንትሌተሩ ተገልብጦ አለመገጠሙን,ለ. ቺንጋው አለመላላቱን መፈተሽ,ሐ. በራዲየተሩ ውስጥ ንፁህ ውሃ በበቂ መጠን መኖሩን,መ. ሁሉም መልስ ይሆናሉ,,ለ
573,በተቃጠለው የተሽከርካሪ ጭስ ሀይል እየተሽከረከረ ንፁህ አየር ከውጭ በመሳብ ለሲሊንደሩ የሚያደርስ ክፍል የቱ ነው?,ሀ. ሱፐር ቻርጀር,ለ. ቱርቦ ቻርጀር,ሐ. ኢንቴክ ማኒፎልድ,መ. መልሱ የለም,,መ
574,ዘይት በመጠቀም ወደ ተሽከርካሪ ሞተር የሚገባውን አየር የሚያጣራ ማጣሪያ አይነት------------- ይባላል,ሀ. እርጥብ ማጣሪያ,ለ. ደረቅ ማጣሪያ,ሐ. ደረቅና አርጥብ ማጣሪያ,መ. ሁሉም መልስ ናቸው,,ለ
575, ደረቅ ተብሎ የሚታወቀውን የተሸከርካሪ የሞተር አየር ማጣሪያ ኃይል ባለው ንፋስ በሚፀዳበት ወቅት መሆን አለበት,ሀ. ከውጪ ወደ ውስጥ,ለ. ከውስጥ ወደ ውጪ,ሐ. የላይኛውን ክፍል በመመታ,መ. መልሱ የለም,,ሀ
576, በናፍጣ ሞተር በማስገባት ምት ጊዜ ወደ ሲሊንደሩ የሚገባው,ሀ. የአየርና ነዳጅ ድብልቅ ነው,ለ. ነዳጅ ብቻ ነው,ሐ. ንፁህ አየር ብቻ ነው,መ. መልሱ አልተሰጠም,,ለ
577,በተሽከርካሪ የጭስ ማውጫ ክፍሎች ውስጥ የማይካተተው የቱ ነው?,ሀ. ኤግዞስት ማኒፎልድ,ለ. የጭስ ማስወጫ ቱቦ,ሐ. ካታሊስት ኮንቨርተር,መ. መልሱ የለም,,ሐ
578, በተሽከርካሪ የጭስ ማውጫ ክፍሎች ውስጥ የካታሊስት ኮንቨርተር አገልግሎት የሆነው,ሀ. ከጭሱ ጋር ተደባልቆ የሚወጣውን ያልተቀጣጠለ ሀይድሮካርቦን ወደ ውሃና ካርቦንዳይኮክሳይድ መለወጥ ነው,ለ. ንፁህና የተጣራ አየርን ከውጪ በመሳብ ወደ ሲሊንደርመጨመር ነው,ሐ. ጭሱን አጣርቶ ንፁህ የሆነውን አየር በነዳጅ ጋር ተደባልቆ ወደ ሲሊንደር እንዲገባ ማድረግ ነው,መ. ሁሉም መልስ ይሆናል,,መ
579, ከሚከተሉት አንዱ የነዳጅ አስተላላፊ ክፍል አይደለም,ሀ. ኢንጄክሽን ፓምኘ,ለ. ካርቡሬተር,ሐ. የነዳጅ ማጣሪያ,መ. መልሱ የለም,,ሀ
580, በሲሊንደር ውስጥ ያለውን አየር በማሞቅ ናፍጣው በቶሎ እንዲቀጣቀል የሚያደርግ    ክፍል ይባላል,ሀ. ካንዴላ,ለ. ግሎወኘላግ,ሐ. ካርቡሬተር,መ. የነዳጅ ፓምኘ,,መ
581,የተሽከርካሪ መሪ በተሽከርካሪ ላይ በሁለት ዓይነት ይገኛል,ሀ. እውነት,ለ. ሀሰት,,,,ለ
582,ከመሪ መዘወር ዘንግ የተቀበለውን አነስተኛ ኃይል አባዝቶና ወደ ቀጥተኛ የጐማ ዙር የሚቀይር የመሪ ክፍል,ሀ. የመሪ መዘወር,ለ. የመሪ ዘንግ,ሐ. የመሪ ጥርስ ሳጥን,መ. ቴስቲኒ,,ሀ
583,ከሚከተሉት ውስጥ የጐማ ጥቅም ያልሆነው የቱ ነው,ሀ. በተሽከርካሪው ላይ የሚያርፈውን ጭነት መሸከም,ለ. የመንገዱን ወጣ ገባነት ንቅናቄ ወደ ጋቢና እንዳይተላለፍ መከላከል,ሐ. ተሽከርካሪው መሬት ቆንጥጦ አንዲጓዝ ማድረግ,መ. የፍሬን ብቃት እንዲቀንስ ያደርጋል,,ሐ
584,በተሽከርካሪ ላይ የእግር ፍሬን ዓይነቶች በምን በምን ይገኛሉ,ሀ. በኤሌክትሪካል,ለ. በንፋስ,ሐ. በዘይት,መ. ለ እና ሐ መልስ ናቸው,,መ
585,ተሽከርካሪው እየተጓዘ እያለ የመኪናውን ፍጥነት መቆጣጠር ብንፈልግ በመጀመሪያ የምንረግጠው,ሀ. የእግር ፍሬኑን,ለ. የእጅ ፍሬኑን,ሐ. የእግር ፍሬንና ፍሪሲዮኑን,መ. የነዳጅ መስጫውን,,መ
586,የፍሬን ፔዳል ሁል ጊዜ መረገጥ ያለበት,ሀ. በግራ እግር,ለ. በቀኝ አግር,ሐ. በግራ እግር ተረከዝ,መ. መልሱ የለም,,ሀ
587, የተሽከርካሪ እጅ ፍሬን የምንጠቀመው መቼ ነው?,ሀ. መብራት ላይ ስንቆም,ለ. ተሽከርካሪውን አቁመን ስንወርድ,ሐ. ወደኃላ በምናሽከርክርበት ጊዜ,"መ. ""ሀ""እና""ለ""መልስ ይሆናሉ",,ለ
588,የቬንትሌተር አገልግሎት አየር ከውጪ ወደ ውስጥ በራዲያተር ቀዳዳ ውስጥ ማስገባት ነው፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
590,ከሞተር የወጣውን ኃይል ወደ ተለያየ ፍጥነትና ጉልበት የሚቀይር የተሽከርካሪ ክፍል ዲፈረንሻል ይባላል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
591,የተሽከርካሪ ጐማ እንደ አረግራጊ ክፍል ያገለግላል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
616,የራዲያተር ውሃ ሲሞላ እስከ አፉ መሆን የለበትም፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
617,የጐማ የንፋስ መጠንን በግምት ማወቅ ይቻላል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
618,ሞተር ሳይሰራ ለረጅም ጊዜ የፊት መብራት መጠቀም ለባትሪ መሞት ምክንያት ይሆናል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
619,በራዲያተር ውስጥ የሚጨመረው የፀረ ዝገት ኬሚካል ሲጨመር በሞተር ዘይት መጨመሪያው በኩል መሆን አለበት፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
620,የጐማ ንፋስ በቫልቩ በኩል የሚሰርቅ መሆኑን ለማረጋገጥ ቫልቩ ልይ ምራቅ /ኦሞ/ በማድረግ ይታወቃል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
621,የተሽከርካሪው እስፖኪዮ ቢሰበርም በማሽከርከር ላይ ምንም ችግር አያስከትልም፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
625,ተሽከርካሪን ማርሽ ላይ እያለ ሞተር ማስነሳቱ ይመረጣል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
626,ተሽከርካሪው በከፍተኛ ፍጥነት ላይ እያለ ፍሬና ሞተር ተጠቅመን በድንገት ማቆም እንችላለን፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
627,የሞተር ቺንጋ ተበጥሶ ለረጅም ጊዜ ብናሽከረክርም ምንም የሚያስከትለው ጉዳት የለም፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
628,በቁልቁለት ላይ የእጅ ፍሬን ይዘንና ማርሹን ዜሮ አድርገን ተሽከርካሪው ከተጓዘ የእጅ ፍሬን ደካማ ነው ማለት ነው፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
629,ኢንጂን ብሬክ ወደ ሲሊንደር የሚረጨውን የእሳት መጠን በመቀነስ የሞተሩን ፍጥነት ይቆጣጠራል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
630,ተሽከርካሪው ላይ ባትሪ ባይኖርም የናፍጣ መኪኖችን ሞተር ማስነሳት ይቻላል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
631,ጡሩንባ በነፋስ አማካኝነት ሊሰራ ይችላል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
632,ሞተር በሞቀበት ጊዜ የሞተር ዘይት መጠንን መለካት ይቻላል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
633,ሞተር እየሰራ ባለበት ጊዜ የእሳት አቀጣጣይ ክፍሎችን ማጠባበቅና መፈተሽ ይገባል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
638,ቦቢና በናፍጣ ሞተር ላይ የሚገኝ የተሽከርካሪ ኤሌክትሪክ ክፍል ነው፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
639,በትልቅ ተሽከርካሪ ላይ በቂ አየር በማጠራቀሚያ ጋን ውስጥ አለመኖር ለፍሬን ብቃት መቀነስ ምክንያት ነው፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
640,የፍሬን ሸራ ስንቀይር በሁሉም እግሮች ላይ ያሉትን በሙሉ በአንድ ጊዜ መቀየር ይመከራል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
,የዝናብ መጥረጊያ ከሌላ ተሽከርካሪ መስታወታችን ላይ የሚረጭን ውሃ ለመጥረግ አያገለግልም፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
,ፊውዝ ጀነሬተር የሚያመነጨውን የኤሌክትሪክ ኃይል እንዳይበዛ ይቆጣጠራል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
,ባትሪ ከሚፈለገው በላይ ቻርጅ ከተደረገ ይበላሻል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
,የዝናብ መጥረጊያ ከውስጥ በኩል ያለውን የመስታወት ክፍል ለማጽዳት ያገለግላል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
,ቴርሞስታት በአብዛኛው ቀዝቃዛ በሆኑ ቦታዎች አካባቢ የሞተሩን ሙቀት ለመቆጣጠር ያገለግላሉ፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
,ቴርሞስታት የሞተሩን የሙቀት ደረጃ የሚቆጣጠረው ወደ ሞተሩ ውስጥ የሚገባውን የውሃ ሙቀት በመለካት ነው፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
,በራዲያተሩ ውስጥ ያለው ውሃ ከቆሸሸ የሞተሩ ውስጥ መቆሸሹን ስለሚያመለክት ሞተሩ ሰርቪስ መደረግ አለበት፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
,ጠዋት ሞተር እንደተነሳ ቶሎ ቶሎ ነዳጅ እየሰጡ ማሞቅ በሶቶኮፖ ውስጥ ያለው ዘይት ቶሎ እንዲሞቅ ያደርጋል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
,ቱርቦ ቻርጀር ወደ ሲሊንደር ውስጥ ተጨማሪ አየር እንዲገባ ያደርጋል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
,ቱርቦ ቻርጀርና ሱፐር ቻርጀር ተመሳሳይ ስራ ነው የሚያከናውኑት፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
,ኃይል አስተላላፊ ክፍሎች በየተወሰነ ጊዜ ማለሰለሻ እንዲያገኙ ካልተደረገ ሊሰበሩ ይችላሉ፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
,የአየር ከረጢት ከእስኘሪንግ ዓይነት አይመደብም፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
656,በተሽከርካሪ ላይ እስኘሪንጐች ሁል ጊዜ ከአሞርዛተር ጋር በመቀናጀት ተግባራቸውን ያከናውናሉ፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
657,ቁልፍ ሳንከፍት የጋቢና ውስጥ ማሞቂያ መጠቀም ይቻላል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
658,እሽግ ባትሪ ስንጠቀም የባትሪ ውሃ በየሳምንቱ መጨመር ይኖርበታል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
659,አሽከርካሪዎች የተሽከርካሪውን ጤንነት ሲፈትሹ ከላይ ብቻ ሳይሆን ጐንበስ ብለውም ከሥር የሚያፈስ ነገር እንደሌለ ማረጋገጥ አለባቸው,ሀ) እውነት,ለ) ሀሰት,,,,ሀ
660,ቁልቁለት ላይ ተሽከርካሪን አቆሞ የሞተር ዘይት መፈተሽ ይቻላል,ሀ) እውነት,ለ) ሀሰት,,,,ለ
661,የሞተር ዘይት ስንፈትሽ መጀመሪያ ላይ ዲፒስቲኩን ስበን እንዳወጣን ያለውን የዘይት መጣን ማወቅ ይቻላል,ሀ) እውነት,ለ) ሀሰት,,,,ለ
662,በሞተሩ ውስጥ ያለውን ዘይት ስንፈትሽ ዘይቱ በዲፕስቲኩ ላይ ከ ”MAX” ምልክት በላይ ማሳየት አለበት,ሀ) እውነት,ለ) ሀሰት,,,,ለ
663,የሞተር ዘይት ከወፈረ በቀላሉ በሞተር ክፍሎች ውስጥ ለመዘዋወር ያስችለዋል፡፡,ሀ) እውነት,ለ) ሀሰት,,,,ለ
664,የሞተር ዘይት በጣም ከቆሸሸ ከመቀየሩ በፊት የሞተር የውስጡ ክፍል በፍላሽ መታጠብ አለበት,ሀ) እውነት,ለ) ሀሰት,,,,ሀ
665,የራዲያተርን ውሃ በየጊዜው ጠዋት ጠዋት እየሞላን መጠቀም አለብን,ሀ) እውነት,ለ) ሀሰት,,,,ሀ
